"accession","length","submission_date","host","country_original","collection_date","Month","year","SeqLength","Codons","BadCodons","CodonPairs","Stops","CpC","Y.Bias","X.Bias","ApG","GpA","GTG.Bias","ACT.Bias","T.Bias","brApG","brCpU","F.Bias","V.Bias","CCA.Bias","ATT.Bias","CTT.Bias","S.Bias","brGpC","GpC","N.Bias","W.Bias","brGpA","NonBrGpC","ApA","NonBrCpA","CTA.Bias","CTG.Bias","NonBrGpG","G.Bias","GCA.Bias","AGC.Bias","NonBrCpG","ATA.Bias","CpG","C.Bias","NonBrUpC","K.Bias","GGA.Bias","brApU","P.Bias","E.Bias","Q.Bias","M.Bias","NonBrUpU","CGA.Bias","NonBrUpA","AGT.Bias","UpC","ApU","brGpU","L.Bias"
"KU296428",18884,"16/01/2016","Homo sapiens","Sierra Leone","18/06/2015",6,2015,16506,5502,0,5493,0,1.042526192,0.029625591,0.001635769,1.019571477,1.117642781,0.203947368,0.262529833,0.076154126,1.143357335,0.79693733,0.045074518,0.055252635,0.390728477,0.465838509,0.2,0.075972374,0.754894443,0.898556887,0.046710287,0.013631407,0.923873561,0.943347629,1.020340123,1.290832657,0.144144144,0.171171171,1.06431458,0.056888404,0.356083086,0.124401914,0.556575101,0.217391304,0.604071857,0.01653944,0.993090095,0.05216285,0.383386581,0.814133566,0.054889131,0.053980371,0.049981825,0.01653944,1.319253595,0.183391003,0.574059286,0.236842105,1.069171145,0.970103056,0.575919301,0.10087241
"KU296527",18887,"16/01/2016","Homo sapiens","Sierra Leone","16/03/2015",3,2015,16506,5502,0,5493,0,1.044367411,0.029625591,0.001635769,1.020559912,1.118637293,0.206557377,0.261904762,0.076335878,1.145812449,0.796602764,0.04525627,0.055434387,0.390728477,0.470404984,0.2,0.075790622,0.753138043,0.896044155,0.046710287,0.013631407,0.926347258,0.940144955,1.019516125,1.292022259,0.144144144,0.171171171,1.061914097,0.056888404,0.356083086,0.12470024,0.557681176,0.214953271,0.603227482,0.01653944,0.991003804,0.051799346,0.383386581,0.810662388,0.054889131,0.054162123,0.050163577,0.01653944,1.322801157,0.180555556,0.572276077,0.237410072,1.06651746,0.967919096,0.581034915,0.10087241
"KU296528",18751,"16/01/2016","Homo sapiens","Sierra Leone","11/01/2015",1,2015,16506,5502,0,5493,0,1.044216089,0.029625591,0.001635769,1.020325425,1.117455226,0.206557377,0.262529833,0.076154126,1.145641201,0.797016487,0.04525627,0.055434387,0.390728477,0.470404984,0.2,0.075790622,0.754663635,0.897518424,0.046710287,0.013631407,0.923657272,0.941691783,1.020499824,1.293718073,0.144144144,0.171171171,1.063113322,0.056888404,0.356083086,0.12470024,0.554824417,0.218068536,0.601702394,0.01653944,0.988436161,0.051981098,0.383386581,0.811797783,0.054889131,0.054162123,0.050163577,0.01653944,1.322937551,0.180555556,0.572714913,0.237410072,1.067163633,0.968245417,0.57794069,0.10087241
"KU296547",18751,"16/01/2016","Homo sapiens","Sierra Leone","18/03/2015",3,2015,16506,5502,0,5493,0,1.043165608,0.029625591,0.001635769,1.020645171,1.117805409,0.206557377,0.261904762,0.076335878,1.145900954,0.796602764,0.04525627,0.055434387,0.390728477,0.470404984,0.2,0.075790622,0.7534255,0.89629699,0.046710287,0.013631407,0.923866693,0.940410233,1.019762464,1.29309195,0.144144144,0.171171171,1.062513455,0.056888404,0.356083086,0.12470024,0.555953945,0.214953271,0.603397693,0.01653944,0.991003804,0.051799346,0.383386581,0.810415686,0.054889131,0.054162123,0.050163577,0.01653944,1.322801157,0.180555556,0.57216244,0.237410072,1.067573417,0.967726896,0.581256684,0.10087241
"KU296549",18874,"16/01/2016","Homo sapiens","Sierra Leone","04/02/2015",2,2015,16506,5502,0,5493,0,1.045005338,0.029625591,0.001635769,1.017284907,1.115403378,0.206557377,0.262529833,0.076154126,1.141320892,0.796229591,0.04525627,0.055434387,0.390728477,0.46875,0.197486535,0.075790622,0.753368523,0.898325921,0.046710287,0.013631407,0.921737902,0.943105151,1.022045372,1.291717233,0.143626571,0.172351885,1.062940247,0.056888404,0.356083086,0.12470024,0.554545829,0.215625,0.603916586,0.01653944,0.990971426,0.052344602,0.383386581,0.817905031,0.054889131,0.054162123,0.050163577,0.016357688,1.322036831,0.181818182,0.574173186,0.237410072,1.065426691,0.968741821,0.57569271,0.101235914
"KU296581",18078,"16/01/2016","Homo sapiens","Sierra Leone","17/01/2015",1,2015,16506,5502,0,5493,0,1.047336001,0.029625591,0.001635769,1.019657219,1.11773677,0.203947368,0.262529833,0.076154126,1.145909472,0.793477966,0.04525627,0.055252635,0.390728477,0.462732919,0.2,0.075790622,0.754577527,0.897551878,0.046710287,0.013631407,0.923873561,0.941726884,1.020585067,1.291901669,0.145945946,0.171171171,1.064915972,0.056888404,0.356083086,0.12470024,0.554845098,0.217391304,0.604242499,0.01653944,0.989922343,0.051981098,0.383386581,0.814435432,0.054889131,0.054162123,0.050163577,0.01653944,1.322036831,0.180555556,0.57394543,0.237410072,1.066001665,0.969910652,0.576132842,0.10087241
"KU296617",18871,"16/01/2016","Homo sapiens","Sierra Leone","29/05/2015",5,2015,16506,5502,0,5493,0,1.042526192,0.029625591,0.001635769,1.020410987,1.117548933,0.203278689,0.262529833,0.076154126,1.145730345,0.79693733,0.045074518,0.055434387,0.390728477,0.46728972,0.2,0.075972374,0.754317748,0.898303201,0.046710287,0.013631407,0.923729142,0.943081298,1.020094904,1.292414328,0.144144144,0.171171171,1.063713697,0.056888404,0.356083086,0.124401914,0.554531803,0.214953271,0.603901311,0.01653944,0.993090095,0.051981098,0.383386581,0.81462863,0.054889131,0.054162123,0.050163577,0.01653944,1.319253595,0.180555556,0.574173186,0.236842105,1.069171145,0.969518679,0.575479333,0.10087241
"KU296663",18873,"16/01/2016","Homo sapiens","Sierra Leone","31/12/2014",12,2014,16506,5502,0,5493,0,1.046771019,0.029625591,0.001635769,1.018762876,1.117770713,0.203947368,0.263157895,0.075972374,1.143526289,0.79656372,0.04525627,0.055252635,0.390728477,0.465838509,0.2,0.075790622,0.750162774,0.896803086,0.046710287,0.013631407,0.924010082,0.942826892,1.021150238,1.289671183,0.144144144,0.171171171,1.063713697,0.056888404,0.355029586,0.12470024,0.556267866,0.217391304,0.604996191,0.01653944,0.991238751,0.051981098,0.383386581,0.812700784,0.054889131,0.054162123,0.050163577,0.01653944,1.322036831,0.180555556,0.574287132,0.237410072,1.066770309,0.969711082,0.578804563,0.10087241
"KU296764",18889,"16/01/2016","Homo sapiens","Sierra Leone","24/03/2015",3,2015,16506,5502,0,5493,0,1.039960093,0.029625591,0.001635769,1.021219296,1.120196167,0.196013289,0.264916468,0.076154126,1.150305065,0.79747275,0.045438023,0.054707379,0.392026578,0.462732919,0.198555957,0.075972374,0.755646123,0.900787618,0.046346783,0.013631407,0.925855296,0.946255648,1.017986505,1.294624024,0.144404332,0.171480144,1.06233997,0.0565249,0.352941176,0.124401914,0.562842681,0.217391304,0.60724424,0.016357688,0.991872082,0.05216285,0.38585209,0.813369033,0.054707379,0.054162123,0.050163577,0.01653944,1.322937551,0.177083333,0.573537509,0.236842105,1.069565666,0.971549298,0.573976328,0.100690658
"KU296766",18875,"16/01/2016","Homo sapiens","Sierra Leone","15/03/2015",3,2015,16506,5502,0,5493,0,1.044367411,0.029625591,0.001635769,1.020559912,1.118637293,0.206557377,0.261904762,0.076335878,1.145812449,0.796602764,0.04525627,0.055434387,0.390728477,0.470404984,0.2,0.075790622,0.753138043,0.896044155,0.046710287,0.013631407,0.926347258,0.940144955,1.019516125,1.292022259,0.144144144,0.171171171,1.061914097,0.056888404,0.356083086,0.12470024,0.557681176,0.214953271,0.603227482,0.01653944,0.991003804,0.051799346,0.383386581,0.810662388,0.054889131,0.054162123,0.050163577,0.01653944,1.322801157,0.180555556,0.572276077,0.237410072,1.06651746,0.967919096,0.581034915,0.10087241
"KU296769",18874,"16/01/2016","Homo sapiens","Sierra Leone","19/04/2015",4,2015,16509,5503,0,5494,0,1.042637946,0.029801926,0.001635472,1.023138384,1.119346695,0.203947368,0.264916468,0.076140287,1.153607054,0.803586822,0.045248047,0.055242595,0.393333333,0.464396285,0.199281867,0.075958568,0.751762935,0.900719142,0.04652008,0.013810649,0.926458763,0.9480724,1.01866264,1.29232155,0.141831239,0.174147217,1.065109523,0.057241505,0.356083086,0.126794258,0.551468408,0.219814241,0.599639597,0.016354716,0.991516691,0.052153371,0.39047619,0.816012941,0.054515719,0.053970562,0.050154461,0.016354716,1.321788105,0.181184669,0.57574052,0.236842105,1.068125827,0.969788821,0.57646487,0.101217518
"KU296773",18874,"16/01/2016","Homo sapiens","Sierra Leone","29/01/2015",1,2015,16506,5502,0,5493,0,1.045005338,0.029625591,0.001635769,1.016732067,1.114886529,0.206557377,0.262529833,0.076154126,1.14175701,0.795934473,0.04525627,0.055434387,0.390728477,0.46875,0.199281867,0.075790622,0.750134639,0.897574866,0.046710287,0.013631407,0.922090113,0.94363828,1.022939715,1.291460991,0.143626571,0.170556553,1.064142328,0.056888404,0.356083086,0.12470024,0.554859308,0.215625,0.604257974,0.01653944,0.990736543,0.052526354,0.383386581,0.817601879,0.054889131,0.054162123,0.050163577,0.016357688,1.322801157,0.18245614,0.57392322,0.237410072,1.066229833,0.96832008,0.575699233,0.101235914
"KU296819",18876,"16/01/2016","Homo sapiens","Sierra Leone","27/05/2015",5,2015,16506,5502,0,5493,0,1.042526192,0.029625591,0.001635769,1.020325425,1.118380271,0.203278689,0.262529833,0.076154126,1.145730345,0.79693733,0.045074518,0.055434387,0.390728477,0.46728972,0.2,0.075972374,0.754317748,0.898049658,0.046710287,0.013631407,0.923729142,0.942815116,1.01984941,1.291344994,0.144144144,0.171171171,1.063113322,0.056888404,0.356083086,0.124401914,0.556260918,0.214953271,0.604988635,0.01653944,0.993090095,0.051981098,0.383386581,0.81462863,0.054889131,0.054162123,0.049981825,0.01653944,1.319253595,0.183391003,0.574287132,0.236842105,1.069171145,0.969711082,0.575479333,0.10087241
"KU296835",18874,"16/01/2016","Homo sapiens","Sierra Leone","24/12/2014",12,2014,16506,5502,0,5493,0,1.044292136,0.029625591,0.001635769,1.020442541,1.11758349,0.206557377,0.261904762,0.076335878,1.145552338,0.796976783,0.04525627,0.055434387,0.390728477,0.470404984,0.2,0.075790622,0.754058631,0.896780821,0.046710287,0.013631407,0.923585626,0.940917877,1.020008526,1.293533118,0.144144144,0.171171171,1.062513455,0.056888404,0.356083086,0.12470024,0.556254055,0.218068536,0.602465656,0.01653944,0.989720245,0.051799346,0.383386581,0.809868961,0.054889131,0.054162123,0.050163577,0.01653944,1.322174311,0.180555556,0.573078085,0.237410072,1.066840312,0.968082451,0.581041324,0.10087241
"KU296839",18790,"16/01/2016","Homo sapiens","Sierra Leone","12/01/2015",1,2015,16506,5502,0,5493,0,1.047263588,0.029625591,0.001635769,1.020496678,1.11671758,0.200657895,0.262529833,0.076154126,1.145819769,0.796976783,0.04525627,0.055252635,0.390728477,0.462732919,0.2,0.075790622,0.758450725,0.899042069,0.046710287,0.013631407,0.923801239,0.941969282,1.020340123,1.292855657,0.144144144,0.171171171,1.066289189,0.056888404,0.356083086,0.12470024,0.554987914,0.217391304,0.60439803,0.01653944,0.993155408,0.051981098,0.380191693,0.814079289,0.054889131,0.054162123,0.050163577,0.01653944,1.319393713,0.180555556,0.574951088,0.237410072,1.068184898,0.971972299,0.575485932,0.10087241
"KU296846",18758,"16/01/2016","Homo sapiens","Sierra Leone","31/05/2015",5,2015,16506,5502,0,5493,0,1.042526192,0.029625591,0.001635769,1.019571477,1.117642781,0.203947368,0.262529833,0.076154126,1.143267831,0.79693733,0.045074518,0.055252635,0.390728477,0.465838509,0.2,0.075972374,0.754605985,0.898556887,0.046710287,0.013631407,0.923801239,0.943347629,1.020340123,1.292157948,0.144144144,0.171171171,1.06431458,0.056888404,0.356083086,0.124401914,0.554688406,0.217391304,0.604071857,0.01653944,0.993090095,0.051981098,0.383386581,0.814381023,0.054889131,0.054162123,0.050163577,0.01653944,1.319253595,0.180555556,0.574059286,0.236842105,1.069171145,0.970103056,0.575699233,0.10087241
"KX000398",18938,"06/04/2016","Homo sapiens","Guinea","10/03/2014",3,2014,16506,5502,0,5493,0,1.042448583,0.029625591,0.001635769,1.0243099,1.119530044,0.19269103,0.263157895,0.075972374,1.146977205,0.781108998,0.04525627,0.054707379,0.394039735,0.464396285,0.2,0.075790622,0.759088614,0.901560394,0.046710287,0.01308615,0.925228278,0.94574471,1.016776178,1.291830598,0.145945946,0.169369369,1.06431458,0.056888404,0.352941176,0.12470024,0.56253877,0.219814241,0.60943468,0.016357688,0.990926715,0.051799346,0.38658147,0.813693688,0.054889131,0.054162123,0.050163577,0.01653944,1.324684371,0.178082192,0.57736839,0.237410072,1.069198357,0.9721231,0.57279965,0.10087241
"KX000399",18952,"06/04/2016","Homo sapiens","Guinea","10/03/2014",3,2014,16506,5502,0,5493,0,1.042448583,0.029625591,0.001635769,1.0243099,1.119530044,0.19269103,0.263157895,0.075972374,1.146977205,0.781108998,0.04525627,0.054707379,0.394039735,0.464396285,0.2,0.075790622,0.759088614,0.901560394,0.046710287,0.01308615,0.925228278,0.94574471,1.016776178,1.291830598,0.145945946,0.169369369,1.06431458,0.056888404,0.352941176,0.12470024,0.56253877,0.219814241,0.60943468,0.016357688,0.990926715,0.051799346,0.38658147,0.813693688,0.054889131,0.054162123,0.050163577,0.01653944,1.324684371,0.178082192,0.57736839,0.237410072,1.069198357,0.9721231,0.57279965,0.10087241
"KX000400",18950,"06/04/2016","Homo sapiens","Guinea","19/03/2014",3,2014,16506,5502,0,5493,0,1.042448583,0.029625591,0.001635769,1.0243099,1.119530044,0.19269103,0.263157895,0.075972374,1.146977205,0.781108998,0.04525627,0.054707379,0.394039735,0.464396285,0.2,0.075790622,0.759088614,0.901560394,0.046710287,0.01308615,0.925228278,0.94574471,1.016776178,1.291830598,0.145945946,0.169369369,1.06431458,0.056888404,0.352941176,0.12470024,0.56253877,0.219814241,0.60943468,0.016357688,0.990926715,0.051799346,0.38658147,0.813693688,0.054889131,0.054162123,0.050163577,0.01653944,1.324684371,0.178082192,0.57736839,0.237410072,1.069198357,0.9721231,0.57279965,0.10087241
"KX009892",18801,"06/04/2016","Homo sapiens","Liberia: Monstserrado","27/08/2014",8,2014,16485,5495,0,5486,0,1.042811571,0.029481347,0.001637853,1.020089551,1.118299808,0.203947368,0.263157895,0.076069154,1.144344436,0.794901149,0.045313922,0.055323021,0.392026578,0.465838509,0.199640288,0.075705187,0.755404275,0.898891236,0.046769791,0.013466788,0.924671174,0.943131506,1.020416848,1.293540467,0.143884892,0.170863309,1.06261431,0.05677889,0.356083086,0.125,0.555672671,0.217391304,0.603883453,0.01656051,0.992759381,0.052047316,0.384615385,0.815706872,0.05477707,0.054049136,0.05022748,0.01656051,1.323490711,0.180555556,0.572248314,0.237980769,1.069465381,0.970205036,0.574442743,0.101182894
"KX009893",18863,"06/04/2016","Homo sapiens","Liberia: Monstserrado","27/08/2014",8,2014,16506,5502,0,5493,0,1.041165145,0.029625591,0.001635769,1.019485864,1.117548933,0.203947368,0.262529833,0.076154126,1.140626869,0.800477286,0.04525627,0.055252635,0.392026578,0.468944099,0.2,0.075972374,0.755269368,0.898014327,0.046710287,0.013631407,0.923729142,0.942212093,1.020094904,1.293810778,0.144144144,0.171171171,1.063713697,0.056888404,0.356083086,0.124401914,0.555130973,0.217391304,0.602034851,0.01653944,0.991637153,0.051981098,0.383386581,0.813723823,0.054707379,0.054162123,0.050163577,0.01653944,1.320921956,0.180555556,0.573629204,0.236842105,1.069312334,0.969376261,0.574840148,0.10087241
"KX009894",18885,"06/04/2016","Homo sapiens","Liberia: Monstserrado","27/08/2014",8,2014,16506,5502,0,5493,0,1.043652334,0.029625591,0.001635769,1.020410987,1.117548933,0.203947368,0.260143198,0.076154126,1.145730345,0.796976783,0.045438023,0.055252635,0.392026578,0.465838509,0.200361011,0.075972374,0.754634688,0.897529439,0.046710287,0.013631407,0.923729142,0.94170334,1.02074506,1.291785907,0.144404332,0.171480144,1.063713697,0.056888404,0.356083086,0.124401914,0.558605588,0.217391304,0.605486199,0.01653944,0.993155408,0.051981098,0.383386581,0.809376489,0.054707379,0.054162123,0.050163577,0.01653944,1.322174311,0.180555556,0.573901066,0.236842105,1.068184898,0.968282702,0.581485206,0.100690658
"KX009895",18875,"06/04/2016","Homo sapiens","Liberia: Monstserrado","27/08/2014",8,2014,16506,5502,0,5493,0,1.043652334,0.029625591,0.001635769,1.019602722,1.117677031,0.203947368,0.262529833,0.076154126,1.143437423,0.796681606,0.045438023,0.055252635,0.392026578,0.465838509,0.200361011,0.075972374,0.75434655,0.897276114,0.046710287,0.013631407,0.931595222,0.941437547,1.01960364,1.293625519,0.144404332,0.171480144,1.069030465,0.056888404,0.356083086,0.124401914,0.554674627,0.217391304,0.602798399,0.01653944,0.992920119,0.051981098,0.373801917,0.814520502,0.054707379,0.054162123,0.050163577,0.01653944,1.321547911,0.180555556,0.573992878,0.236842105,1.067931834,0.969990834,0.574833482,0.100690658
"KX009896",18842,"06/04/2016","Homo sapiens","Liberia: Dupont Road, Monstserrado","04/09/2014",9,2014,16506,5502,0,5493,0,1.044367411,0.029625591,0.001635769,1.019571477,1.11671758,0.203947368,0.262529833,0.076154126,1.140715894,0.796859182,0.04525627,0.055252635,0.390728477,0.465838509,0.2,0.075790622,0.753972661,0.898314492,0.046892039,0.013631407,0.923801239,0.943093152,1.020340123,1.291809375,0.144144144,0.171171171,1.06431458,0.056888404,0.356083086,0.12470024,0.554538773,0.217391304,0.603908902,0.01653944,0.991473808,0.051981098,0.383386581,0.814985163,0.054889131,0.054162123,0.050163577,0.01653944,1.322663908,0.180555556,0.574195415,0.237410072,1.067023278,0.969556214,0.576126309,0.10087241
"KX009897",18868,"06/04/2016","Homo sapiens","Liberia: Monstserrado","04/09/2014",9,2014,16485,5495,0,5486,0,1.041607401,0.02966333,0.001637853,1.018874814,1.117057297,0.203947368,0.263157895,0.076069154,1.141700258,0.798327447,0.045313922,0.055323021,0.392026578,0.465838509,0.2,0.075705187,0.75511518,0.898637025,0.046769791,0.013466788,0.924598419,0.942864783,1.020416848,1.293540467,0.144144144,0.171171171,1.063991047,0.05677889,0.356083086,0.125,0.555515524,0.217391304,0.604973032,0.01656051,0.991408825,0.052047316,0.381410256,0.815954958,0.05477707,0.054049136,0.05022748,0.01656051,1.324119224,0.180555556,0.573549928,0.237980769,1.06866121,0.969657786,0.574222903,0.10100091
"KX009899",18871,"06/04/2016","Homo sapiens","Liberia: Harbel, Margibi","06/09/2014",9,2014,16506,5502,0,5493,0,1.044367411,0.029625591,0.001635769,1.018614765,1.118624215,0.203947368,0.262529833,0.076154126,1.144311276,0.806261778,0.04525627,0.055252635,0.389438944,0.465838509,0.2,0.07560887,0.750764474,0.893534258,0.046892039,0.013631407,0.92464438,0.937699405,1.02220633,1.291252893,0.142342342,0.171171171,1.064915972,0.056888404,0.356083086,0.122596154,0.556582142,0.208074534,0.604079498,0.01653944,0.995281215,0.051981098,0.383386581,0.807093263,0.055070883,0.054162123,0.049981825,0.01653944,1.321547911,0.180555556,0.570500021,0.237980769,1.070233951,0.967660992,0.578382372,0.10087241
"KX009900",18851,"06/04/2016","Homo sapiens","Liberia: Battery Factory, Monstserrado","07/09/2014",9,2014,16506,5502,0,5493,0,1.043652334,0.029625591,0.001635769,1.020496678,1.117642781,0.203947368,0.260143198,0.076154126,1.145819769,0.796976783,0.045438023,0.055252635,0.392026578,0.465838509,0.200361011,0.075972374,0.754923047,0.897782906,0.046710287,0.013631407,0.923801239,0.941969282,1.020340123,1.292855657,0.144404332,0.171480144,1.06431458,0.056888404,0.356083086,0.124401914,0.556875628,0.217391304,0.60439803,0.01653944,0.993155408,0.051981098,0.383386581,0.811604883,0.054707379,0.054162123,0.050163577,0.01653944,1.322174311,0.180555556,0.57378722,0.236842105,1.068184898,0.968866956,0.578596667,0.100690658
"KX009901",18822,"06/04/2016","Homo sapiens","Liberia: Redlight, Monstserrado","07/09/2014",9,2014,16506,5502,0,5493,0,1.044931096,0.029625591,0.001635769,1.019571477,1.117642781,0.203947368,0.262529833,0.076154126,1.143267831,0.79689813,0.04525627,0.055252635,0.390728477,0.465838509,0.2,0.075790622,0.75428919,0.897298404,0.046710287,0.013631407,0.923801239,0.941460934,1.020340123,1.292157948,0.144144144,0.171171171,1.06431458,0.056888404,0.356083086,0.12470024,0.554688406,0.217391304,0.602813374,0.01653944,0.991506219,0.051981098,0.383386581,0.814682981,0.054889131,0.054162123,0.050163577,0.01653944,1.322036831,0.180555556,0.574059286,0.237410072,1.067058158,0.969326352,0.575912692,0.10087241
